,rank,country,price,score,active,athlete_id,is_team,name,gender,links.self,links.results
725,111,NOR,228,0,False,3421172,False,STROEM Mads Ek,m,https://www.fantasyxc.se/api/athletes/3421172,https://www.fantasyxc.se/api/athletes/3421172/results
726,111,RUS,216,0,True,3482932,False,ARDASHEV Sergey,m,https://www.fantasyxc.se/api/athletes/3482932,https://www.fantasyxc.se/api/athletes/3482932/results
727,111,CAN,223,0,False,3100217,False,JOHNSGAARD Knute,m,https://www.fantasyxc.se/api/athletes/3100217,https://www.fantasyxc.se/api/athletes/3100217/results
728,111,KAZ,232,0,False,3670000,False,CHEBOTKO Nikolay,m,https://www.fantasyxc.se/api/athletes/3670000,https://www.fantasyxc.se/api/athletes/3670000/results
729,111,AUT,217,0,True,3050281,False,MRKONJIC Lukas,m,https://www.fantasyxc.se/api/athletes/3050281,https://www.fantasyxc.se/api/athletes/3050281/results
730,111,NOR,229,0,True,3421239,False,HOELGAARD Stian,m,https://www.fantasyxc.se/api/athletes/3421239,https://www.fantasyxc.se/api/athletes/3421239/results
731,111,NOR,216,0,True,3422004,False,THORSTENSEN Erik Lippestad,m,https://www.fantasyxc.se/api/athletes/3422004,https://www.fantasyxc.se/api/athletes/3422004/results
732,111,ITA,218,0,True,3290712,False,GRAZ Davide,m,https://www.fantasyxc.se/api/athletes/3290712,https://www.fantasyxc.se/api/athletes/3290712/results
733,111,RUS,212,0,True,3480533,False,VOLZHENTSEV Stanislav,m,https://www.fantasyxc.se/api/athletes/3480533,https://www.fantasyxc.se/api/athletes/3480533/results
734,111,RUS,3331,0,True,3481161,False,BELOV Evgeniy,m,https://www.fantasyxc.se/api/athletes/3481161,https://www.fantasyxc.se/api/athletes/3481161/results
735,111,CAN,215,0,False,3100283,False,PALMER-CHARRETTE Evan,m,https://www.fantasyxc.se/api/athletes/3100283,https://www.fantasyxc.se/api/athletes/3100283/results
736,111,SWE,2252,0,True,3501223,False,BURMAN Jens,m,https://www.fantasyxc.se/api/athletes/3501223,https://www.fantasyxc.se/api/athletes/3501223/results
737,111,CZE,216,0,False,3150070,False,RAZYM Ales,m,https://www.fantasyxc.se/api/athletes/3150070,https://www.fantasyxc.se/api/athletes/3150070/results
738,111,ITA,218,0,True,3290383,False,RASTELLI Maicol,m,https://www.fantasyxc.se/api/athletes/3290383,https://www.fantasyxc.se/api/athletes/3290383/results
739,111,SVN,211,0,True,3560126,False,JENKO Andrej,m,https://www.fantasyxc.se/api/athletes/3560126,https://www.fantasyxc.se/api/athletes/3560126/results
740,111,SWE,222,0,False,3500625,False,NORDSTROEM Gustav,m,https://www.fantasyxc.se/api/athletes/3500625,https://www.fantasyxc.se/api/athletes/3500625/results
741,111,FRA,222,0,False,3190076,False,MOUGEL Adrien,m,https://www.fantasyxc.se/api/athletes/3190076,https://www.fantasyxc.se/api/athletes/3190076/results
742,111,RUS,220,0,True,3480004,False,DEMENTIEV Eugeniy,m,https://www.fantasyxc.se/api/athletes/3480004,https://www.fantasyxc.se/api/athletes/3480004/results
743,111,FRA,229,0,True,3190029,False,DUVILLARD Robin,m,https://www.fantasyxc.se/api/athletes/3190029,https://www.fantasyxc.se/api/athletes/3190029/results
744,111,RUS,231,0,False,3481445,False,FAYZULLOV Ildar,m,https://www.fantasyxc.se/api/athletes/3481445,https://www.fantasyxc.se/api/athletes/3481445/results
745,111,ITA,368,0,True,3290407,False,SALVADORI Giandomenico,m,https://www.fantasyxc.se/api/athletes/3290407,https://www.fantasyxc.se/api/athletes/3290407/results
746,111,BLR,223,0,True,3660065,False,SEMENOV Michail,m,https://www.fantasyxc.se/api/athletes/3660065,https://www.fantasyxc.se/api/athletes/3660065/results
747,111,USA,230,0,False,3530100,False,BLACKHORSE-VON JESS Dakota,m,https://www.fantasyxc.se/api/athletes/3530100,https://www.fantasyxc.se/api/athletes/3530100/results
748,111,CHN,222,0,True,3120120,False,ABUDELEHAN Yeernaer,m,https://www.fantasyxc.se/api/athletes/3120120,https://www.fantasyxc.se/api/athletes/3120120/results
749,111,EST,227,0,False,3390033,False,EINASTE Kein,m,https://www.fantasyxc.se/api/athletes/3390033,https://www.fantasyxc.se/api/athletes/3390033/results
750,111,BIH,415,0,True,3710068,True,BOSNIA AND HERZEGOVINA I,m,https://www.fantasyxc.se/api/athletes/3710068,https://www.fantasyxc.se/api/athletes/3710068/results
751,111,BGR,233,0,True,3090133,True,BULGARIA I,m,https://www.fantasyxc.se/api/athletes/3090133,https://www.fantasyxc.se/api/athletes/3090133/results
752,111,ISL,220,0,True,3250038,False,EINARSSON Snorri Eythor,m,https://www.fantasyxc.se/api/athletes/3250038,https://www.fantasyxc.se/api/athletes/3250038/results
753,111,NOR,627,0,False,3420365,False,BRANDSDAL Eirik,m,https://www.fantasyxc.se/api/athletes/3420365,https://www.fantasyxc.se/api/athletes/3420365/results
754,111,USA,233,0,False,1285347,False,FREEMAN Kris,m,https://www.fantasyxc.se/api/athletes/1285347,https://www.fantasyxc.se/api/athletes/1285347/results
755,111,NOR,224,0,False,3422084,False,HIPPE Even Saeteren,m,https://www.fantasyxc.se/api/athletes/3422084,https://www.fantasyxc.se/api/athletes/3422084/results
756,111,JPN,212,0,False,3300330,False,LENTING Akira,m,https://www.fantasyxc.se/api/athletes/3300330,https://www.fantasyxc.se/api/athletes/3300330/results
757,111,GRC,220,0,True,3230131,True,GREECE I,m,https://www.fantasyxc.se/api/athletes/3230131,https://www.fantasyxc.se/api/athletes/3230131/results
758,111,USA,211,0,False,3530378,False,GELSO Matthew Phillip,m,https://www.fantasyxc.se/api/athletes/3530378,https://www.fantasyxc.se/api/athletes/3530378/results
759,111,AUT,214,0,False,3050155,False,STADLOBER Luis,m,https://www.fantasyxc.se/api/athletes/3050155,https://www.fantasyxc.se/api/athletes/3050155/results
760,111,NOR,231,0,True,3420614,False,NYGAARD Per Kristian,m,https://www.fantasyxc.se/api/athletes/3420614,https://www.fantasyxc.se/api/athletes/3420614/results
761,111,EST,231,0,False,3390003,False,KUMMEL Peeter,m,https://www.fantasyxc.se/api/athletes/3390003,https://www.fantasyxc.se/api/athletes/3390003/results
762,111,SVK,233,0,True,171269,True,SLOVAKIA II,m,https://www.fantasyxc.se/api/athletes/171269,https://www.fantasyxc.se/api/athletes/171269/results
763,111,NOR,224,0,True,3423183,False,BUCHER-JOHANNESSEN Thomas,m,https://www.fantasyxc.se/api/athletes/3423183,https://www.fantasyxc.se/api/athletes/3423183/results
764,111,CHN,226,0,True,193056,True,PEOPLES REPUBLIC OF CHINA II,m,https://www.fantasyxc.se/api/athletes/193056,https://www.fantasyxc.se/api/athletes/193056/results
765,111,CHE,214,0,False,3510428,False,HOESLI Corsin,m,https://www.fantasyxc.se/api/athletes/3510428,https://www.fantasyxc.se/api/athletes/3510428/results
766,111,NOR,247,0,True,3421316,False,AUNE Paal Troean,m,https://www.fantasyxc.se/api/athletes/3421316,https://www.fantasyxc.se/api/athletes/3421316/results
767,111,AUS,420,0,True,171270,True,AUSTRALIA II,m,https://www.fantasyxc.se/api/athletes/171270,https://www.fantasyxc.se/api/athletes/171270/results
768,111,GBR,3103,0,True,3220058,True,GREAT BRITAIN I,m,https://www.fantasyxc.se/api/athletes/3220058,https://www.fantasyxc.se/api/athletes/3220058/results
769,111,DEU,228,0,True,3200309,False,WOLZ Alexander,m,https://www.fantasyxc.se/api/athletes/3200309,https://www.fantasyxc.se/api/athletes/3200309/results
770,111,EST,213,0,True,3390101,False,RANKEL Raido,m,https://www.fantasyxc.se/api/athletes/3390101,https://www.fantasyxc.se/api/athletes/3390101/results
771,111,RUS,229,0,False,3480317,False,TURYSHEV Sergey,m,https://www.fantasyxc.se/api/athletes/3480317,https://www.fantasyxc.se/api/athletes/3480317/results
772,111,JPN,218,0,False,3300422,False,UDA Takatsugu,m,https://www.fantasyxc.se/api/athletes/3300422,https://www.fantasyxc.se/api/athletes/3300422/results
773,111,EST,232,0,True,3390240,False,HIMMA Martin,m,https://www.fantasyxc.se/api/athletes/3390240,https://www.fantasyxc.se/api/athletes/3390240/results
774,111,IRL,289,0,True,3270010,False,MALONEY WESTGAARD Thomas,m,https://www.fantasyxc.se/api/athletes/3270010,https://www.fantasyxc.se/api/athletes/3270010/results
775,111,EST,222,0,True,3390167,False,ALEV Alvar Johannes,m,https://www.fantasyxc.se/api/athletes/3390167,https://www.fantasyxc.se/api/athletes/3390167/results
776,111,JPN,216,0,True,3300373,False,MIYAZAWA Hiroyuki,m,https://www.fantasyxc.se/api/athletes/3300373,https://www.fantasyxc.se/api/athletes/3300373/results
777,111,NOR,211,0,False,3420935,False,FALLA Marius Caspersen,m,https://www.fantasyxc.se/api/athletes/3420935,https://www.fantasyxc.se/api/athletes/3420935/results
778,111,BLR,231,0,True,3660055,False,VORANAU Aliaksandr,m,https://www.fantasyxc.se/api/athletes/3660055,https://www.fantasyxc.se/api/athletes/3660055/results
779,111,NOR,233,0,False,3420077,False,HATTESTAD Ola Vigen,m,https://www.fantasyxc.se/api/athletes/3420077,https://www.fantasyxc.se/api/athletes/3420077/results
780,111,JPN,216,0,True,3300277,False,SHIMIZU Kohei,m,https://www.fantasyxc.se/api/athletes/3300277,https://www.fantasyxc.se/api/athletes/3300277/results
781,111,EST,211,0,True,3390169,False,KILP Marko,m,https://www.fantasyxc.se/api/athletes/3390169,https://www.fantasyxc.se/api/athletes/3390169/results
782,111,NOR,225,0,False,3421645,False,AUNLI Lars Ove,m,https://www.fantasyxc.se/api/athletes/3421645,https://www.fantasyxc.se/api/athletes/3421645/results
783,111,ITA,231,0,False,3290432,False,PELLEGRIN Sebastiano,m,https://www.fantasyxc.se/api/athletes/3290432,https://www.fantasyxc.se/api/athletes/3290432/results
784,111,NOR,224,0,False,3420463,False,STEEN Andreas Myran,m,https://www.fantasyxc.se/api/athletes/3420463,https://www.fantasyxc.se/api/athletes/3420463/results
785,111,SWE,229,0,False,3500138,False,SOEDERHIELM Tiio,m,https://www.fantasyxc.se/api/athletes/3500138,https://www.fantasyxc.se/api/athletes/3500138/results
786,111,NOR,218,0,True,3422474,False,BRUVOLL Ole Joergen,m,https://www.fantasyxc.se/api/athletes/3422474,https://www.fantasyxc.se/api/athletes/3422474/results
787,111,NOR,228,0,False,3421290,False,MIKKELSEN Martin,m,https://www.fantasyxc.se/api/athletes/3421290,https://www.fantasyxc.se/api/athletes/3421290/results
788,111,NOR,223,0,True,3421655,False,LOEFALD Gjermund,m,https://www.fantasyxc.se/api/athletes/3421655,https://www.fantasyxc.se/api/athletes/3421655/results
789,111,RUS,216,0,True,3482610,False,KIRILLOV Ivan,m,https://www.fantasyxc.se/api/athletes/3482610,https://www.fantasyxc.se/api/athletes/3482610/results
790,111,NOR,226,0,False,3420573,False,BAKKEN Timo Andre,m,https://www.fantasyxc.se/api/athletes/3420573,https://www.fantasyxc.se/api/athletes/3420573/results
791,111,FIN,230,0,True,3181015,False,HAKALA Karri,m,https://www.fantasyxc.se/api/athletes/3181015,https://www.fantasyxc.se/api/athletes/3181015/results
792,111,RUS,211,0,True,3481322,False,KULESHOV Alexander,m,https://www.fantasyxc.se/api/athletes/3481322,https://www.fantasyxc.se/api/athletes/3481322/results
793,111,EST,220,0,False,3390034,False,KARP Algo,m,https://www.fantasyxc.se/api/athletes/3390034,https://www.fantasyxc.se/api/athletes/3390034/results
794,111,CAN,214,0,False,3100267,False,LAPOINTE Simon,m,https://www.fantasyxc.se/api/athletes/3100267,https://www.fantasyxc.se/api/athletes/3100267/results
795,111,NOR,229,0,False,3421931,False,HOEST Anders Moelmen,m,https://www.fantasyxc.se/api/athletes/3421931,https://www.fantasyxc.se/api/athletes/3421931/results
796,111,SVK,561,0,True,171267,True,SLOVAKIA I,m,https://www.fantasyxc.se/api/athletes/171267,https://www.fantasyxc.se/api/athletes/171267/results
797,111,TUR,213,0,True,3520046,False,DURSUN Hamza,m,https://www.fantasyxc.se/api/athletes/3520046,https://www.fantasyxc.se/api/athletes/3520046/results
798,111,COL,233,0,False,3640000,False,BRAGIEL Paul Martin,m,https://www.fantasyxc.se/api/athletes/3640000,https://www.fantasyxc.se/api/athletes/3640000/results
799,111,NOR,212,0,True,3422841,False,AURLAND Joachim,m,https://www.fantasyxc.se/api/athletes/3422841,https://www.fantasyxc.se/api/athletes/3422841/results
800,111,FIN,233,0,False,3180404,False,KETELAE Toni,m,https://www.fantasyxc.se/api/athletes/3180404,https://www.fantasyxc.se/api/athletes/3180404/results
801,111,NOR,228,0,True,3422029,False,HOEL Johan,m,https://www.fantasyxc.se/api/athletes/3422029,https://www.fantasyxc.se/api/athletes/3422029/results
802,111,SVK,232,0,True,3700081,False,KORISTEK Jan,m,https://www.fantasyxc.se/api/athletes/3700081,https://www.fantasyxc.se/api/athletes/3700081/results
803,111,FIN,217,0,True,3180984,False,LEPISTO Lauri,m,https://www.fantasyxc.se/api/athletes/3180984,https://www.fantasyxc.se/api/athletes/3180984/results
804,111,RUS,223,0,True,3481444,False,SAFIULLIN Rifat,m,https://www.fantasyxc.se/api/athletes/3481444,https://www.fantasyxc.se/api/athletes/3481444/results
805,111,SWE,231,0,True,3500778,False,SILFVER Erik,m,https://www.fantasyxc.se/api/athletes/3500778,https://www.fantasyxc.se/api/athletes/3500778/results
806,111,SWE,217,0,False,1283892,False,OLSSON Johan,m,https://www.fantasyxc.se/api/athletes/1283892,https://www.fantasyxc.se/api/athletes/1283892/results
807,111,EST,229,0,True,3390207,False,ROOS Henri,m,https://www.fantasyxc.se/api/athletes/3390207,https://www.fantasyxc.se/api/athletes/3390207/results
808,111,SVN,231,0,True,3560155,False,JAN Miha,m,https://www.fantasyxc.se/api/athletes/3560155,https://www.fantasyxc.se/api/athletes/3560155/results
809,111,COL,225,0,False,3640002,False,ACEVEDO Jhon,m,https://www.fantasyxc.se/api/athletes/3640002,https://www.fantasyxc.se/api/athletes/3640002/results
810,111,RUS,480,0,True,3481775,False,KRASNOV Andrey,m,https://www.fantasyxc.se/api/athletes/3481775,https://www.fantasyxc.se/api/athletes/3481775/results
811,111,RUS,227,0,True,3480438,False,FELLER Andrey,m,https://www.fantasyxc.se/api/athletes/3480438,https://www.fantasyxc.se/api/athletes/3480438/results
812,111,SWE,232,0,False,3500409,False,EDIN Johan,m,https://www.fantasyxc.se/api/athletes/3500409,https://www.fantasyxc.se/api/athletes/3500409/results
813,111,SWE,803,0,False,3500330,False,PETERSON Teodor,m,https://www.fantasyxc.se/api/athletes/3500330,https://www.fantasyxc.se/api/athletes/3500330/results
814,111,BLR,230,0,False,1125588,False,DOLIDOVICH Sergei,m,https://www.fantasyxc.se/api/athletes/1125588,https://www.fantasyxc.se/api/athletes/1125588/results
815,111,CAN,221,0,False,3100296,False,HILL Scott James,m,https://www.fantasyxc.se/api/athletes/3100296,https://www.fantasyxc.se/api/athletes/3100296/results
816,111,USA,216,0,True,3530711,False,MARTIN Adam,m,https://www.fantasyxc.se/api/athletes/3530711,https://www.fantasyxc.se/api/athletes/3530711/results
817,111,DEU,223,0,True,3200669,False,LEUPOLD Richard,m,https://www.fantasyxc.se/api/athletes/3200669,https://www.fantasyxc.se/api/athletes/3200669/results
818,111,FIN,214,0,True,3180175,False,HAKAMIES Antti,m,https://www.fantasyxc.se/api/athletes/3180175,https://www.fantasyxc.se/api/athletes/3180175/results
819,111,SWE,211,0,True,3500991,False,WESTBERG Karl-Johan,m,https://www.fantasyxc.se/api/athletes/3500991,https://www.fantasyxc.se/api/athletes/3500991/results
820,111,NOR,231,0,True,3422003,False,REISTAD Petter,m,https://www.fantasyxc.se/api/athletes/3422003,https://www.fantasyxc.se/api/athletes/3422003/results
821,111,LTU,226,0,True,3780036,False,TERENTJEV Stepan,m,https://www.fantasyxc.se/api/athletes/3780036,https://www.fantasyxc.se/api/athletes/3780036/results
822,111,USA,232,0,False,3530492,False,ELLIOTT Tad,m,https://www.fantasyxc.se/api/athletes/3530492,https://www.fantasyxc.se/api/athletes/3530492/results
823,111,NOR,220,0,False,3421096,False,PALM Sindre Odberg,m,https://www.fantasyxc.se/api/athletes/3421096,https://www.fantasyxc.se/api/athletes/3421096/results
824,111,AUT,225,0,False,3050159,False,TRITSCHER Bernhard,m,https://www.fantasyxc.se/api/athletes/3050159,https://www.fantasyxc.se/api/athletes/3050159/results
825,111,RUS,978,0,True,3480013,False,VYLEGZHANIN Maxim,m,https://www.fantasyxc.se/api/athletes/3480013,https://www.fantasyxc.se/api/athletes/3480013/results
826,111,USA,212,0,False,3530722,False,KESSELHEIM Sawyer,m,https://www.fantasyxc.se/api/athletes/3530722,https://www.fantasyxc.se/api/athletes/3530722/results
827,111,NOR,623,0,True,3422115,False,TEFRE Gjoeran,m,https://www.fantasyxc.se/api/athletes/3422115,https://www.fantasyxc.se/api/athletes/3422115/results
828,111,FRA,225,0,False,3190280,False,TARANTOLA Damien,m,https://www.fantasyxc.se/api/athletes/3190280,https://www.fantasyxc.se/api/athletes/3190280/results
829,111,NOR,219,0,False,3421292,False,NYGAARD Andreas,m,https://www.fantasyxc.se/api/athletes/3421292,https://www.fantasyxc.se/api/athletes/3421292/results
830,111,NOR,230,0,True,3421836,False,EK Aleksander Dyrberg,m,https://www.fantasyxc.se/api/athletes/3421836,https://www.fantasyxc.se/api/athletes/3421836/results
831,111,USA,232,0,True,3530814,False,TORCHIA Ian,m,https://www.fantasyxc.se/api/athletes/3530814,https://www.fantasyxc.se/api/athletes/3530814/results
832,111,JPN,222,0,False,3300190,False,YOSHIDA Keishin,m,https://www.fantasyxc.se/api/athletes/3300190,https://www.fantasyxc.se/api/athletes/3300190/results
833,111,CAN,225,0,True,3100097,False,VALJAS Len,m,https://www.fantasyxc.se/api/athletes/3100097,https://www.fantasyxc.se/api/athletes/3100097/results
834,94,DEU,224,0,False,1373617,False,FESSEL Nicole,f,https://www.fantasyxc.se/api/athletes/1373617,https://www.fantasyxc.se/api/athletes/1373617/results
835,94,NOR,227,0,True,3425772,False,BJOERNSGAARD Marthe,f,https://www.fantasyxc.se/api/athletes/3425772,https://www.fantasyxc.se/api/athletes/3425772/results
836,94,SWE,228,0,False,3505489,False,HALLQUIST Frida,f,https://www.fantasyxc.se/api/athletes/3505489,https://www.fantasyxc.se/api/athletes/3505489/results
837,94,UKR,212,0,True,3695016,False,ANTSYBOR Maryna,f,https://www.fantasyxc.se/api/athletes/3695016,https://www.fantasyxc.se/api/athletes/3695016/results
838,94,ITA,222,0,False,3295280,False,TOMASINI Monica,f,https://www.fantasyxc.se/api/athletes/3295280,https://www.fantasyxc.se/api/athletes/3295280/results
839,94,NOR,215,0,False,3425959,False,ERIKSEN Linn,f,https://www.fantasyxc.se/api/athletes/3425959,https://www.fantasyxc.se/api/athletes/3425959/results
840,94,AUT,231,0,True,3055108,False,UNTERWEGER Lisa,f,https://www.fantasyxc.se/api/athletes/3055108,https://www.fantasyxc.se/api/athletes/3055108/results
841,94,ITA,222,0,False,3295144,False,DEBERTOLIS Ilaria,f,https://www.fantasyxc.se/api/athletes/3295144,https://www.fantasyxc.se/api/athletes/3295144/results
842,94,RUS,219,0,True,3486733,False,GRUKHVINA Anna,f,https://www.fantasyxc.se/api/athletes/3486733,https://www.fantasyxc.se/api/athletes/3486733/results
843,94,AUS,215,0,True,3045009,False,WATSON Aimee,f,https://www.fantasyxc.se/api/athletes/3045009,https://www.fantasyxc.se/api/athletes/3045009/results
844,94,RUS,217,0,True,3487123,False,KRUPITSKAYA Evgeniya,f,https://www.fantasyxc.se/api/athletes/3487123,https://www.fantasyxc.se/api/athletes/3487123/results
845,94,NOR,231,0,False,3425837,False,NORDGAARDEN Sigrid,f,https://www.fantasyxc.se/api/athletes/3425837,https://www.fantasyxc.se/api/athletes/3425837/results
846,94,,224,0,False,0,False,,f,https://www.fantasyxc.se/api/athletes/0,https://www.fantasyxc.se/api/athletes/0/results
847,94,LTU,233,0,True,3785051,True,LITHUANIA II,f,https://www.fantasyxc.se/api/athletes/3785051,https://www.fantasyxc.se/api/athletes/3785051/results
848,94,SVN,230,0,True,3565034,False,CEBASEK Alenka,f,https://www.fantasyxc.se/api/athletes/3565034,https://www.fantasyxc.se/api/athletes/3565034/results
849,94,ITA,1048,0,True,3295157,False,SCARDONI Lucia,f,https://www.fantasyxc.se/api/athletes/3295157,https://www.fantasyxc.se/api/athletes/3295157/results
850,94,FIN,226,0,True,3185514,False,JULIN Andrea,f,https://www.fantasyxc.se/api/athletes/3185514,https://www.fantasyxc.se/api/athletes/3185514/results
851,94,KAZ,220,0,True,3675036,False,MANDRIKA Olga,f,https://www.fantasyxc.se/api/athletes/3675036,https://www.fantasyxc.se/api/athletes/3675036/results
852,94,FRA,229,0,False,3195182,False,DAMIANI Lea,f,https://www.fantasyxc.se/api/athletes/3195182,https://www.fantasyxc.se/api/athletes/3195182/results
853,94,USA,216,0,False,1365857,False,RANDALL Kikkan,f,https://www.fantasyxc.se/api/athletes/1365857,https://www.fantasyxc.se/api/athletes/1365857/results
854,94,SWE,230,0,True,3505834,False,HENRIKSSON Sofia,f,https://www.fantasyxc.se/api/athletes/3505834,https://www.fantasyxc.se/api/athletes/3505834/results
855,94,SVN,226,0,True,3565065,False,KLEMENCIC Anita,f,https://www.fantasyxc.se/api/athletes/3565065,https://www.fantasyxc.se/api/athletes/3565065/results
856,94,FIN,216,0,False,3185501,False,NIIRANEN Krista,f,https://www.fantasyxc.se/api/athletes/3185501,https://www.fantasyxc.se/api/athletes/3185501/results
857,94,RUS,226,0,True,3486557,False,PEREVOZCHIKOVA Alena,f,https://www.fantasyxc.se/api/athletes/3486557,https://www.fantasyxc.se/api/athletes/3486557/results
858,94,NOR,219,0,False,3425539,False,KRISTOFFERSEN Emilie,f,https://www.fantasyxc.se/api/athletes/3425539,https://www.fantasyxc.se/api/athletes/3425539/results
859,94,SWE,1853,0,False,3505754,False,NILSSON Stina,f,https://www.fantasyxc.se/api/athletes/3505754,https://www.fantasyxc.se/api/athletes/3505754/results
860,94,KAZ,219,0,True,3675049,False,BYKOVA Irina,f,https://www.fantasyxc.se/api/athletes/3675049,https://www.fantasyxc.se/api/athletes/3675049/results
861,94,CHN,215,0,True,3125070,False,MA Qinghua,f,https://www.fantasyxc.se/api/athletes/3125070,https://www.fantasyxc.se/api/athletes/3125070/results
862,94,FIN,232,0,True,3185343,False,SAAPUNKI Susanna,f,https://www.fantasyxc.se/api/athletes/3185343,https://www.fantasyxc.se/api/athletes/3185343/results
863,94,RUS,230,0,True,3485283,False,NIKOLAEVA Svetlana,f,https://www.fantasyxc.se/api/athletes/3485283,https://www.fantasyxc.se/api/athletes/3485283/results
864,94,RUS,215,0,True,3485692,False,SERGEEVA Olga,f,https://www.fantasyxc.se/api/athletes/3485692,https://www.fantasyxc.se/api/athletes/3485692/results
865,94,JPN,215,0,True,3305263,False,KOBAYASHI Chika,f,https://www.fantasyxc.se/api/athletes/3305263,https://www.fantasyxc.se/api/athletes/3305263/results
866,94,CZE,221,0,True,3155270,False,HYNCICOVA Petra,f,https://www.fantasyxc.se/api/athletes/3155270,https://www.fantasyxc.se/api/athletes/3155270/results
867,94,BLR,222,0,False,3665023,False,KAMINSKA Valentyna,f,https://www.fantasyxc.se/api/athletes/3665023,https://www.fantasyxc.se/api/athletes/3665023/results
868,94,POL,1033,0,True,3430262,True,POLAND II,f,https://www.fantasyxc.se/api/athletes/3430262,https://www.fantasyxc.se/api/athletes/3430262/results
869,94,ITA,222,0,False,3295147,False,PELLEGRINI Sara,f,https://www.fantasyxc.se/api/athletes/3295147,https://www.fantasyxc.se/api/athletes/3295147/results
870,94,SWE,212,0,True,3505803,False,LOCKNER Jackline,f,https://www.fantasyxc.se/api/athletes/3505803,https://www.fantasyxc.se/api/athletes/3505803/results
871,94,RUS,217,0,True,3485681,False,ZIUZEVA Natalia,f,https://www.fantasyxc.se/api/athletes/3485681,https://www.fantasyxc.se/api/athletes/3485681/results
872,94,AUS,224,0,True,3045076,False,YEATON Jessica,f,https://www.fantasyxc.se/api/athletes/3045076,https://www.fantasyxc.se/api/athletes/3045076/results
873,94,SVN,212,0,True,3385016,False,MALEC Vedrana,f,https://www.fantasyxc.se/api/athletes/3385016,https://www.fantasyxc.se/api/athletes/3385016/results
874,94,USA,232,0,True,3535448,False,FRANKOWSKI Rosie,f,https://www.fantasyxc.se/api/athletes/3535448,https://www.fantasyxc.se/api/athletes/3535448/results
875,94,RUS,1956,0,True,3485890,False,KULESHOVA Anastasia,f,https://www.fantasyxc.se/api/athletes/3485890,https://www.fantasyxc.se/api/athletes/3485890/results
876,94,RUS,220,0,True,3485695,False,MEDVEDEVA Anna,f,https://www.fantasyxc.se/api/athletes/3485695,https://www.fantasyxc.se/api/athletes/3485695/results
877,94,SWE,697,0,True,3505449,False,SOEMSKAR Linn,f,https://www.fantasyxc.se/api/athletes/3505449,https://www.fantasyxc.se/api/athletes/3505449/results
878,94,CHN,5402,0,True,3125059,True,PEOPLES REPUBLIC OF CHINA I,f,https://www.fantasyxc.se/api/athletes/3125059,https://www.fantasyxc.se/api/athletes/3125059/results
879,94,CHE,228,0,True,1360134,False,GASPARIN Selina,f,https://www.fantasyxc.se/api/athletes/1360134,https://www.fantasyxc.se/api/athletes/1360134/results
880,94,JPN,211,0,True,3305282,False,YOKOHAMA Shiori,f,https://www.fantasyxc.se/api/athletes/3305282,https://www.fantasyxc.se/api/athletes/3305282/results
881,94,RUS,222,0,False,3485583,False,RUDENKO Natalia,f,https://www.fantasyxc.se/api/athletes/3485583,https://www.fantasyxc.se/api/athletes/3485583/results
882,94,CZE,213,0,True,3155306,False,SIXTOVA Anna,f,https://www.fantasyxc.se/api/athletes/3155306,https://www.fantasyxc.se/api/athletes/3155306/results
883,94,HRV,226,0,True,3385049,False,JAGECIC Nika,f,https://www.fantasyxc.se/api/athletes/3385049,https://www.fantasyxc.se/api/athletes/3385049/results
884,94,RUS,229,0,True,3485571,False,MOSKALENKO Anastasia,f,https://www.fantasyxc.se/api/athletes/3485571,https://www.fantasyxc.se/api/athletes/3485571/results
885,94,RUS,229,0,True,3485062,False,MELINA Viktoria,f,https://www.fantasyxc.se/api/athletes/3485062,https://www.fantasyxc.se/api/athletes/3485062/results
886,94,UKR,224,0,False,3695067,False,ANTYPENKO Tetiana,f,https://www.fantasyxc.se/api/athletes/3695067,https://www.fantasyxc.se/api/athletes/3695067/results
887,94,BLR,228,0,True,3665115,False,KIRILLOVA Anastasia,f,https://www.fantasyxc.se/api/athletes/3665115,https://www.fantasyxc.se/api/athletes/3665115/results
888,94,CAN,213,0,False,3105182,False,WHITE Sadie,f,https://www.fantasyxc.se/api/athletes/3105182,https://www.fantasyxc.se/api/athletes/3105182/results
889,94,RUS,220,0,True,3486177,False,BAYAZITOVA Aida,f,https://www.fantasyxc.se/api/athletes/3486177,https://www.fantasyxc.se/api/athletes/3486177/results
890,94,AUT,239,0,True,3055097,True,AUSTRIA II,f,https://www.fantasyxc.se/api/athletes/3055097,https://www.fantasyxc.se/api/athletes/3055097/results
891,94,JPN,216,0,False,3305134,False,KOBAYASHI Yuki,f,https://www.fantasyxc.se/api/athletes/3305134,https://www.fantasyxc.se/api/athletes/3305134/results
892,94,KAZ,230,0,True,3675060,False,SHALYGINA Kseniya,f,https://www.fantasyxc.se/api/athletes/3675060,https://www.fantasyxc.se/api/athletes/3675060/results
893,94,RUS,213,0,True,3485342,False,DOTSENKO Anastasia,f,https://www.fantasyxc.se/api/athletes/3485342,https://www.fantasyxc.se/api/athletes/3485342/results
894,94,POL,227,0,True,3435202,False,KALETA Weronika,f,https://www.fantasyxc.se/api/athletes/3435202,https://www.fantasyxc.se/api/athletes/3435202/results
895,94,DEU,215,0,False,1293107,False,BOEHLER Stefanie,f,https://www.fantasyxc.se/api/athletes/1293107,https://www.fantasyxc.se/api/athletes/1293107/results
